lat,lon,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
7.5,113.5,4.5154,5.6093,6.2786,6.3658,5.6882,4.8922,4.8427,5.1946,4.8854,4.8662,4.523,3.9672
8.5,113.5,4.4909,5.5961,6.3043,6.4174,5.7934,4.9022,4.8984,5.2507,4.8737,4.9601,4.519,3.8369
9.5,113.5,4.4794,5.6064,6.2762,6.4913,5.8745,4.9085,4.9051,5.1977,4.8106,4.9378,4.5646,3.8318
10.5,113.5,4.4693,5.6347,6.3384,6.635,5.9455,4.9385,4.9114,5.1624,4.753,4.933,4.5415,3.8138
11.5,113.5,4.4645,5.6054,6.3266,6.7171,6.018,5.016,4.9594,5.2428,4.8206,4.9416,4.4515,3.8434
12.5,113.5,4.5233,5.5558,6.3314,6.7594,6.0881,5.1754,5.0842,5.3107,5.0294,5.0148,4.4638,3.905
13.5,113.5,4.5329,5.5046,6.2438,6.7409,6.1793,5.3491,5.3177,5.3662,5.1998,5.0465,4.523,3.9564
14.5,113.5,4.5259,5.4962,6.2162,6.762,6.24,5.5606,5.5205,5.4386,5.328,5.0369,4.4676,3.9502
15.5,113.5,4.4537,5.4074,6.131,6.6727,6.3113,5.7178,5.5937,5.4348,5.352,4.9918,4.4179,3.8676
16.5,113.5,4.3226,5.2814,6.0418,6.5916,6.3228,5.8118,5.6095,5.365,5.2836,4.8367,4.2437,3.733
17.5,113.5,4.068,5.0378,5.755,6.3794,6.2789,5.9134,5.736,5.3306,5.1814,4.687,3.9967,3.449
18.5,113.5,3.7721,4.7386,5.4703,6.2102,6.1826,5.9194,5.8838,5.3568,5.0906,4.6229,3.8088,3.186
19.5,113.5,3.3187,4.1412,4.8742,5.7391,6.0106,5.8378,5.9455,5.3218,4.9781,4.5074,3.529,2.8318
20.5,113.5,2.922,3.5251,4.2919,5.1744,5.7022,5.6527,5.9167,5.3114,4.9714,4.4102,3.3686,2.687
21.5,113.5,2.9023,3.1159,3.5093,4.319,5.1041,5.1641,5.7046,5.1859,4.8,4.285,3.473,2.9498
22.5,113.5,3.0425,3.139,3.3317,3.8069,4.5557,4.6999,5.4286,5.0554,4.6524,4.361,3.5916,3.187
23.5,113.5,2.8346,2.7962,2.8642,3.2765,3.948,4.1664,4.9968,4.8679,4.5854,4.2216,3.4762,3.085
24.5,113.5,2.4984,2.532,2.6213,3.1133,3.7366,4.0798,5.0201,4.8972,4.3879,3.9818,3.1742,2.8066
25.5,113.5,2.1497,2.375,2.5879,3.2282,3.7502,4.02,5.016,4.6894,4.0289,3.5722,2.8673,2.4794
26.5,113.5,1.9022,2.2493,2.615,3.4001,3.9319,4.2442,5.3465,4.7364,3.9074,3.2983,2.6417,2.2387
27.5,113.5,1.7546,2.119,2.6434,3.4219,3.9259,4.1878,5.3642,4.7863,3.9043,3.1627,2.4701,2.0558
28.5,113.5,1.8218,2.1869,2.8085,3.569,3.9775,4.1686,5.2397,4.7928,3.9482,3.1236,2.4576,2.0705
29.5,113.5,1.8912,2.2248,3.0353,3.7834,4.1006,4.2209,5.1062,4.7467,3.8849,3.0362,2.4163,2.0309
30.5,113.5,2.0184,2.3614,3.3401,4.0586,4.355,4.4114,5.0518,4.8905,3.9456,3.0658,2.459,2.0678
31.5,113.5,2.1204,2.4845,3.564,4.2396,4.5312,4.603,4.8631,4.6889,3.8282,3.0643,2.4886,2.1034
32.5,113.5,2.1698,2.5963,3.7262,4.4458,4.7273,4.7213,4.601,4.3529,3.6161,2.9472,2.4202,2.1365
33.5,113.5,2.1792,2.6671,3.8294,4.583,4.9085,4.9085,4.6627,4.3721,3.6444,2.9462,2.3969,2.1211
34.5,113.5,2.2584,2.7994,3.99,4.764,5.2032,5.0731,4.6378,4.3687,3.6869,2.9976,2.4437,2.214
35.5,113.5,2.2632,2.8534,4.0361,4.8343,5.3777,5.0777,4.5674,4.3034,3.6864,3.0163,2.4581,2.2063
36.5,113.5,2.477,3.0658,4.3382,5.1355,5.6974,5.1646,4.6018,4.3584,3.7975,3.234,2.6098,2.3532
37.5,113.5,2.5039,3.1375,4.4112,5.2217,5.7972,5.1912,4.7081,4.4645,3.8717,3.2743,2.621,2.3484
38.5,113.5,2.6604,3.3403,4.6699,5.4588,6.0401,5.3678,4.8684,4.6195,4.092,3.487,2.7528,2.4331
39.5,113.5,2.5138,3.2983,4.6243,5.4607,6.1226,5.538,5.1691,4.9157,4.2247,3.4997,2.664,2.2406
40.5,113.5,2.5975,3.4891,4.8797,5.8685,6.5294,6.0751,5.7792,5.5118,4.6606,3.828,2.7581,2.2507
41.5,113.5,2.3978,3.36,4.8466,5.9455,6.6314,6.1507,5.9659,5.6556,4.747,3.8088,2.6302,2.0594
42.5,113.5,2.2826,3.2791,5.0249,6.2261,6.9358,6.6864,6.5114,6.1054,5.1096,3.9259,2.6518,1.9718
43.5,113.5,2.113,3.2568,4.9226,6.1378,6.8935,6.7128,6.5688,6.0727,5.0779,3.792,2.5502,1.8036
44.5,113.5,2.1374,3.2698,4.7911,6.1313,6.8275,6.7238,6.5102,6.041,5.0201,3.6758,2.4072,1.7306
45.5,113.5,2.0702,3.2568,4.729,5.9971,6.7073,6.6559,6.4104,5.911,4.8778,3.4841,2.2517,1.591
46.5,113.5,2.0299,3.2338,4.6272,5.9042,6.6775,6.6434,6.3122,5.8222,4.782,3.4003,2.1082,1.5415
47.5,113.5,1.9872,3.1723,4.621,5.676,6.5172,6.474,6.1447,5.6105,4.5576,3.2153,2.028,1.5374
48.5,113.5,1.872,3.054,4.5672,5.5711,6.3938,6.4447,6.0744,5.4564,4.4676,3.083,1.9258,1.4426
49.5,113.5,1.686,2.9045,4.3622,5.3561,6.1212,6.2602,5.8469,5.1876,4.2401,2.8846,1.7513,1.2778
50.5,113.5,1.5442,2.6184,4.1225,5.1442,5.8906,6.1094,5.627,4.8559,3.9386,2.6326,1.553,1.1767
51.5,113.5,1.4467,2.5519,4.0632,5.0088,5.7871,6.1159,5.6602,4.7825,3.7987,2.4912,1.4402,1.0884
52.5,113.5,1.3258,2.4514,4.0356,4.9841,5.7158,6.0924,5.6431,4.7047,3.689,2.4204,1.3678,0.99
53.5,113.5,1.1765,2.2553,3.8815,4.8986,5.5433,6.0096,5.6215,4.6394,3.5494,2.3035,1.2696,0.8647
54.5,113.5,1.0018,2.0136,3.6221,4.9778,5.4518,5.8068,5.4305,4.5024,3.3533,2.161,1.1604,0.7298
55.5,113.5,0.8599,1.7988,3.3514,4.9512,5.4442,5.5138,5.1718,4.2864,3.0026,1.8439,0.9864,0.6005
56.5,113.5,0.715,1.5437,3.0223,4.6966,5.1391,5.2973,5.0731,4.0771,2.6275,1.4779,0.8021,0.4817
57.5,113.5,0.6718,1.5314,3.0583,4.53,5.1173,5.3978,5.093,4.0296,2.5387,1.3519,0.7385,0.4483
58.5,113.5,0.5986,1.4489,2.9057,4.4172,5.13,5.4907,5.0729,4.027,2.4461,1.2048,0.6418,0.3778
59.5,113.5,0.5131,1.3486,2.7223,4.1923,4.957,5.641,5.1108,4.0303,2.4818,1.1633,0.558,0.3036
-49.5,114.5,5.2886,4.218,2.9738,1.7297,0.942,0.6641,0.792,1.428,2.5284,3.9823,5.095,5.5003
-48.5,114.5,5.2891,4.2444,2.9971,1.8108,1.0169,0.72,0.8422,1.501,2.5788,3.9802,5.0748,5.4372
-47.5,114.5,5.3273,4.3082,3.0617,1.8919,1.0966,0.7853,0.9266,1.6061,2.6702,4.0858,5.1382,5.531
-46.5,114.5,5.3947,4.4537,3.145,1.9915,1.159,0.853,1.0075,1.7059,2.7708,4.1623,5.16,5.6098
-45.5,114.5,5.5073,4.6027,3.275,2.125,1.2494,0.936,1.1086,1.8245,2.9021,4.2794,5.2723,5.6633
-44.5,114.5,5.6688,4.7426,3.4337,2.2435,1.3627,1.0306,1.2254,1.9637,3.0761,4.4777,5.4317,5.8786
-43.5,114.5,5.8027,4.8624,3.558,2.3412,1.4813,1.1527,1.3426,2.1118,3.216,4.6565,5.5594,5.9986
-42.5,114.5,5.9563,5.0016,3.6703,2.4478,1.5864,1.2504,1.4494,2.2445,3.3658,4.8204,5.6998,6.1058
-41.5,114.5,6.041,5.1662,3.8078,2.5469,1.6754,1.3469,1.5485,2.3736,3.4834,4.9706,5.8594,6.1932
-40.5,114.5,6.204,5.2884,3.9427,2.7034,1.7897,1.4714,1.6594,2.491,3.6002,5.089,5.9758,6.3132
-39.5,114.5,6.3358,5.3789,4.0349,2.8553,1.9325,1.5886,1.7765,2.5999,3.6998,5.137,6.0178,6.4135
-38.5,114.5,6.4735,5.5308,4.2305,2.9863,2.064,1.6759,1.885,2.677,3.7997,5.1478,6.0929,6.5918
-37.5,114.5,6.647,5.6515,4.3944,3.1279,2.1922,1.7688,1.969,2.7797,3.9204,5.2121,6.2762,6.761
-36.5,114.5,6.8249,5.8687,4.6202,3.3226,2.3441,1.8708,2.0945,2.9129,4.0649,5.406,6.4181,6.9358
-35.5,114.5,7.1086,6.1478,4.848,3.4954,2.5027,1.9848,2.2195,3.0874,4.2458,5.5946,6.6329,7.1818
-34.5,114.5,7.3711,6.5148,5.1305,3.642,2.6578,2.1113,2.3033,3.1646,4.3262,5.7358,6.8518,7.4592
-33.5,114.5,7.8876,6.9864,5.5615,3.9355,2.8596,2.2678,2.4427,3.3106,4.5022,6.0144,7.2338,7.9171
-32.5,114.5,8.0486,7.1407,5.7811,4.1232,3.0454,2.4595,2.6244,3.51,4.7309,6.2131,7.4273,8.1144
-31.5,114.5,8.0261,7.2089,5.9359,4.3318,3.2434,2.6738,2.8258,3.7073,4.9272,6.4049,7.602,8.2224
-30.5,114.5,8.099,7.3531,6.1063,4.555,3.4572,2.879,3.035,3.9461,5.257,6.6821,7.8355,8.4206
-29.5,114.5,8.0652,7.3346,6.1927,4.7134,3.6394,3.0523,3.2261,4.1618,5.4358,6.8026,7.8437,8.4065
-28.5,114.5,8.1187,7.3999,6.2971,4.8682,3.8078,3.2134,3.4361,4.355,5.6618,6.9818,7.8862,8.4425
-27.5,114.5,8.2162,7.4515,6.4368,5.0498,4.0027,3.3881,3.635,4.56,5.9071,7.2343,8.088,8.5867
-26.5,114.5,8.1941,7.4798,6.5381,5.1902,4.1642,3.6019,3.8431,4.8185,6.1886,7.403,8.1979,8.567
-25.5,114.5,8.2015,7.5197,6.605,5.3321,4.3589,3.8016,4.0507,5.063,6.4162,7.5127,8.2368,8.6124
-24.5,114.5,8.1626,7.5329,6.637,5.441,4.4854,3.9293,4.2005,5.2351,6.5654,7.5797,8.3203,8.5927
-23.5,114.5,8.1158,7.5696,6.6672,5.4977,4.5818,4.0202,4.3332,5.4038,6.6982,7.6385,8.3609,8.5418
-22.5,114.5,7.9531,7.4995,6.5825,5.4478,4.5283,3.9886,4.302,5.37,6.6329,7.5955,8.2814,8.4137
-21.5,114.5,7.7702,7.3966,6.5863,5.4547,4.5492,4.0385,4.392,5.4854,6.6142,7.5401,8.1046,8.1986
-20.5,114.5,7.6267,7.344,6.6626,5.6153,4.6543,4.1525,4.5458,5.658,6.7037,7.5854,8.0899,8.1214
-19.5,114.5,7.4102,7.17,6.6151,5.694,4.6932,4.1762,4.595,5.7086,6.7018,7.5672,7.9939,7.9505
-18.5,114.5,7.2096,7.0231,6.5789,5.7478,4.7652,4.2089,4.6486,5.7454,6.6737,7.5259,7.8914,7.7429
-17.5,114.5,7.0567,6.8818,6.5316,5.789,4.86,4.2739,4.7134,5.7864,6.667,7.471,7.8031,7.5533
-16.5,114.5,6.9178,6.7325,6.485,5.7955,4.8946,4.3421,4.8067,5.8022,6.6826,7.4002,7.6848,7.2919
-15.5,114.5,6.8218,6.678,6.4462,5.8142,4.9531,4.417,4.8602,5.8174,6.6773,7.3296,7.5667,7.0517
-14.5,114.5,6.7258,6.6504,6.3907,5.8361,4.9776,4.493,4.8869,5.8262,6.6626,7.2847,7.4239,6.8357
-13.5,114.5,6.6034,6.5791,6.3389,5.867,5.0424,4.6178,4.949,5.8253,6.6624,7.2166,7.2326,6.637
-12.5,114.5,6.4044,6.4795,6.2347,5.8339,5.1293,4.7338,5.0383,5.8572,6.6353,7.1189,7.0289,6.4171
-11.5,114.5,6.2016,6.3334,6.1133,5.8258,5.1977,4.8998,5.1943,5.927,6.654,7.0342,6.8479,6.229
-10.5,114.5,5.9863,6.0319,6.0043,5.8166,5.304,5.016,5.3218,6.017,6.6749,6.9698,6.5909,5.9434
-9.5,114.5,5.6585,5.801,5.905,5.7974,5.335,5.0525,5.3441,6.0432,6.6523,6.8208,6.3718,5.6923
-8.5,114.5,5.353,5.479,5.5315,5.4362,5.0556,4.7606,4.8984,5.4557,6.1462,6.4202,5.9722,5.2152
-7.5,114.5,5.2709,5.5111,5.6371,5.5231,5.2291,5.0834,5.401,6.0698,6.6175,6.6403,6.0962,5.1187
-6.5,114.5,4.7069,5.0261,5.3849,5.3983,5.2056,5.0434,5.3789,6.0458,6.5957,6.473,5.7463,4.4772
-5.5,114.5,4.4398,4.6771,5.0633,5.1365,5.1439,4.937,5.184,5.9225,6.289,6.1162,5.3729,4.1234
-4.5,114.5,4.4321,4.7141,4.9483,5.1108,5.0434,4.7436,5.0604,5.8354,6.0634,5.8229,5.0746,4.2226
-3.5,114.5,4.5734,4.6507,4.9471,5.0342,5.0225,4.7078,4.8994,5.4427,5.4989,5.2258,4.9385,4.5101
-2.5,114.5,4.7098,4.7518,4.8977,5.0474,5.0294,4.777,4.9171,5.2478,5.1485,4.9553,4.9039,4.6289
-1.5,114.5,4.794,4.961,5.0426,5.0306,4.9481,4.6927,4.7354,4.9238,4.8401,4.7328,4.818,4.7405
-0.5,114.5,4.7676,4.9219,5.0194,4.9577,4.8946,4.6973,4.6495,4.7892,4.7006,4.6375,4.7131,4.7551
0.5,114.5,4.7762,4.9709,5.0861,4.9954,4.9049,4.7525,4.7383,4.7784,4.765,4.7266,4.7542,4.7626
1.5,114.5,4.7359,4.9394,5.1082,5.0849,5.0023,4.8962,4.9186,4.9783,4.8446,4.7141,4.727,4.6625
2.5,114.5,4.7376,4.9946,5.1799,5.208,5.0652,4.9841,5.0501,5.1595,5.0825,4.8612,4.7712,4.6572
3.5,114.5,4.782,5.118,5.4437,5.5469,5.3659,5.1917,5.2651,5.3837,5.297,5.0167,4.9649,4.8151
4.5,114.5,4.6733,5.1166,5.5253,5.5637,5.2483,5.0177,5.0784,5.2008,5.0786,4.872,4.8353,4.6644
5.5,114.5,5.0141,5.8013,6.1582,6.1344,5.5006,5.0575,5.0273,5.2872,5.0496,4.7952,4.8523,4.7278
6.5,114.5,4.8895,5.8342,6.3156,6.3365,5.5481,4.8794,4.8269,5.1665,4.8888,4.709,4.6608,4.4412
7.5,114.5,4.6404,5.6527,6.306,6.4471,5.7552,4.8662,4.849,5.1636,4.8924,4.8823,4.6046,4.1669
8.5,114.5,4.5922,5.652,6.2911,6.4121,5.7943,4.8958,4.883,5.2198,4.903,4.9858,4.577,4.0351
9.5,114.5,4.6116,5.6614,6.3074,6.485,5.8068,4.8178,4.841,5.1775,4.8653,4.9687,4.6128,4.0183
10.5,114.5,4.5482,5.6683,6.3444,6.654,5.9318,4.8041,4.811,5.1038,4.7914,4.9519,4.6121,3.9679
11.5,114.5,4.5209,5.6278,6.3422,6.7471,5.9911,4.885,4.8108,5.0909,4.7537,4.9486,4.5406,3.9674
12.5,114.5,4.5055,5.5896,6.3348,6.7879,6.0331,5.0352,4.8902,5.0846,4.9013,5.0256,4.5274,3.947
13.5,114.5,4.5154,5.5267,6.2736,6.7927,6.0842,5.2174,5.0791,5.1737,5.1007,5.0698,4.537,3.9583
14.5,114.5,4.525,5.5034,6.2309,6.7961,6.1538,5.3357,5.2183,5.2195,5.2519,5.082,4.5122,3.959
15.5,114.5,4.4976,5.4458,6.1502,6.7166,6.2371,5.4833,5.3784,5.2519,5.3196,5.0071,4.451,3.888
16.5,114.5,4.3824,5.3753,6.1039,6.6994,6.2988,5.6314,5.4924,5.2306,5.3112,4.8605,4.3452,3.7378
17.5,114.5,4.1251,5.1,5.8166,6.5047,6.2957,5.8073,5.6074,5.2097,5.1907,4.7359,4.0704,3.4517
18.5,114.5,3.8208,4.8017,5.5349,6.3218,6.1937,5.8682,5.8114,5.2373,5.1216,4.6637,3.7901,3.1526
19.5,114.5,3.3451,4.2406,4.9548,5.8476,5.9686,5.8154,5.9446,5.2704,5.0162,4.4966,3.5016,2.783
20.5,114.5,2.9306,3.582,4.373,5.3232,5.7432,5.7305,5.9957,5.3088,5.0107,4.398,3.3163,2.603
21.5,114.5,2.7626,3.0778,3.6005,4.5031,5.1775,5.315,5.856,5.2831,4.9224,4.3543,3.3677,2.7444
22.5,114.5,3.102,3.1471,3.389,3.9665,4.6186,4.7568,5.4629,5.1466,4.794,4.4278,3.6283,3.1766
23.5,114.5,2.9868,2.9774,3.0737,3.4356,4.008,4.1357,5.0318,4.8665,4.5989,4.2084,3.4855,3.1301
24.5,114.5,2.6256,2.6962,2.8106,3.2693,3.8081,4.1148,5.0614,4.8487,4.2766,3.9046,3.1841,2.8639
25.5,114.5,2.2836,2.5459,2.736,3.3919,3.9034,4.2516,5.3342,4.9896,4.2072,3.7598,2.9477,2.6033
26.5,114.5,2.0544,2.4259,2.7266,3.4915,3.9158,4.17,5.3453,4.8446,3.9624,3.5011,2.7458,2.4098
27.5,114.5,1.866,2.2416,2.7127,3.4915,3.9305,4.1165,5.3357,4.8874,3.9636,3.3202,2.5603,2.1876
28.5,114.5,1.908,2.2253,2.7991,3.5532,3.942,4.0255,5.1235,4.7554,3.9814,3.2556,2.5488,2.1624
29.5,114.5,1.9303,2.2646,3.0514,3.8189,4.1162,4.127,4.9886,4.6114,3.8594,3.1037,2.4751,2.087
30.5,114.5,2.023,2.3501,3.3288,4.0939,4.3934,4.4071,4.9766,4.8101,3.9847,3.1224,2.4833,2.0782
31.5,114.5,2.1278,2.4866,3.551,4.2744,4.5667,4.5936,4.8079,4.6152,3.8662,3.1032,2.5313,2.1216
32.5,114.5,2.1434,2.5769,3.7176,4.4304,4.7002,4.7242,4.6594,4.3966,3.6958,2.9894,2.431,2.1276
33.5,114.5,2.214,2.6794,3.8537,4.627,4.9526,4.9687,4.7354,4.475,3.7147,3.0182,2.4324,2.1271
34.5,114.5,2.2738,2.8116,4.0327,4.8055,5.2438,5.1331,4.6862,4.433,3.7402,3.0449,2.4475,2.1842
35.5,114.5,2.2085,2.8094,4.0723,4.8396,5.3983,5.2025,4.7078,4.4506,3.8016,3.0607,2.4341,2.148
36.5,114.5,2.3215,2.9417,4.321,5.0964,5.676,5.245,4.6738,4.4611,3.9062,3.2167,2.5231,2.237
37.5,114.5,2.3354,2.9395,4.3094,5.1461,5.7247,5.2231,4.6402,4.4659,3.911,3.1886,2.4862,2.2032
38.5,114.5,2.5238,3.2071,4.5878,5.4125,5.9729,5.412,4.7791,4.6145,4.1244,3.401,2.6498,2.3174
39.5,114.5,2.5162,3.2527,4.6018,5.4408,6.0739,5.4365,4.9582,4.811,4.2103,3.492,2.6285,2.2675
40.5,114.5,2.597,3.4848,4.7822,5.7391,6.4126,5.9486,5.6614,5.429,4.5758,3.7171,2.7338,2.2649
41.5,114.5,2.3971,3.3732,4.8626,5.8481,6.5839,6.1279,5.9446,5.6136,4.7282,3.763,2.6405,2.0746
42.5,114.5,2.2759,3.3749,5.0088,6.1102,6.8856,6.6425,6.4865,6.1001,5.0774,3.871,2.6232,1.9836
43.5,114.5,2.039,3.2066,4.8478,6.025,6.7766,6.6439,6.4774,5.9978,5.0016,3.7054,2.4842,1.7402
44.5,114.5,2.0892,3.2662,4.7693,6.0478,6.7378,6.5762,6.4166,5.9417,4.955,3.6127,2.3395,1.6584
45.5,114.5,2.1079,3.3242,4.699,5.7934,6.4992,6.3432,6.127,5.6779,4.7215,3.4274,2.2644,1.6661
46.5,114.5,2.0798,3.2878,4.6622,5.7506,6.4932,6.4709,6.1862,5.7096,4.6901,3.3137,2.1041,1.6087
47.5,114.5,1.973,3.1968,4.5838,5.675,6.4481,6.5177,6.1637,5.64,4.6051,3.2131,1.9994,1.4873
48.5,114.5,1.8166,3.0792,4.4878,5.5694,6.3912,6.5606,6.1193,5.5073,4.5055,3.0718,1.871,1.3392
49.5,114.5,1.727,2.9479,4.4006,5.4526,6.2184,6.5076,6.012,5.3376,4.3219,2.9112,1.7254,1.2619
50.5,114.5,1.5989,2.7696,4.2072,5.2106,6.0672,6.427,5.9201,5.1607,4.1189,2.7691,1.5979,1.163
51.5,114.5,1.4796,2.6472,4.1748,5.1108,5.9275,6.2897,5.7612,4.903,3.9343,2.6405,1.5019,1.1059
52.5,114.5,1.3382,2.4514,4.062,5.0167,5.669,6.1058,5.6047,4.7095,3.7171,2.5044,1.4186,1.0202
53.5,114.5,1.1981,2.2855,3.9139,4.9942,5.4696,5.9719,5.5392,4.6128,3.5306,2.3378,1.3135,0.9014
54.5,114.5,1.0632,2.129,3.767,5.0556,5.3707,5.8894,5.5145,4.5655,3.3797,2.2255,1.2173,0.7762
55.5,114.5,0.9043,1.8708,3.4073,4.9858,5.2457,5.5646,5.2063,4.338,3.0833,1.9584,1.0394,0.6269
56.5,114.5,0.7716,1.6918,3.2023,4.873,5.311,5.4761,5.1245,4.2029,2.7689,1.6579,0.8945,0.5201
57.5,114.5,0.6847,1.579,3.1898,4.9104,5.2678,5.3707,5.0546,4.025,2.5037,1.3752,0.7742,0.4579
58.5,114.5,0.6065,1.4957,3.1615,4.8319,5.405,5.4149,5.0206,3.985,2.4751,1.3111,0.689,0.3804
59.5,114.5,0.4973,1.326,2.8267,4.5326,5.2913,5.3282,4.9075,3.8863,2.3995,1.2214,0.5849,0.2897
-49.5,115.5,5.2886,4.218,2.9738,1.7297,0.942,0.6641,0.792,1.428,2.5284,3.9823,5.095,5.5003
-48.5,115.5,5.2891,4.2444,2.9971,1.8108,1.0169,0.72,0.8422,1.501,2.5788,3.9802,5.0748,5.4372
-47.5,115.5,5.3273,4.3082,3.0617,1.8919,1.0966,0.7853,0.9266,1.6061,2.6702,4.0858,5.1382,5.531
-46.5,115.5,5.3947,4.4537,3.145,1.9915,1.159,0.853,1.0075,1.7059,2.7708,4.1623,5.16,5.6098
-45.5,115.5,5.5073,4.6027,3.275,2.125,1.2494,0.936,1.1086,1.8245,2.9021,4.2794,5.2723,5.6633
-44.5,115.5,5.6734,4.735,3.4229,2.2423,1.3668,1.0394,1.2238,1.985,3.0617,4.4743,5.4559,5.8831
-43.5,115.5,5.8046,4.8833,3.5366,2.3479,1.4755,1.1638,1.3442,2.1173,3.228,4.6577,5.5718,5.9885
-42.5,115.5,5.9777,5.0208,3.6718,2.4523,1.5862,1.2533,1.4582,2.238,3.378,4.8221,5.7221,6.0984
-41.5,115.5,6.0914,5.184,3.8129,2.5603,1.6795,1.3646,1.5696,2.3774,3.5009,4.9718,5.8838,6.2268
-40.5,115.5,6.2333,5.2764,3.9473,2.7161,1.7894,1.4842,1.6778,2.5032,3.6358,5.0825,5.9575,6.3566
-39.5,115.5,6.342,5.3726,4.0639,2.8507,1.9286,1.6013,1.7983,2.6136,3.7406,5.1151,5.977,6.4788
-38.5,115.5,6.4562,5.5171,4.2377,2.9887,2.0642,1.6824,1.895,2.6832,3.8664,5.161,6.0982,6.5774
-37.5,115.5,6.648,5.67,4.4357,3.1433,2.2049,1.7582,1.9584,2.7922,3.9646,5.2577,6.2443,6.7517
-36.5,115.5,6.8659,5.9297,4.6891,3.3593,2.3741,1.8914,2.0952,2.947,4.0819,5.4187,6.4097,6.9977
-35.5,115.5,7.1398,6.2004,4.895,3.5402,2.527,2.0098,2.2207,3.0667,4.2086,5.5913,6.5969,7.2262
-34.5,115.5,7.5326,6.6391,5.2277,3.667,2.6599,2.1125,2.2891,3.0826,4.1844,5.6014,6.7829,7.5
-33.5,115.5,7.7808,6.8854,5.5277,3.9053,2.8462,2.2882,2.4511,3.2052,4.3123,5.7886,7.0315,7.7803
-32.5,115.5,8.1175,7.2173,5.9064,4.212,3.1219,2.497,2.6525,3.5018,4.7501,6.2616,7.5329,8.2579
-31.5,115.5,8.1898,7.3253,6.079,4.4508,3.3454,2.7485,2.9042,3.7526,5.0371,6.5378,7.7539,8.4091
-30.5,115.5,8.2937,7.4719,6.2429,4.7054,3.588,2.9815,3.1361,3.9883,5.2709,6.7291,7.885,8.5368
-29.5,115.5,8.3045,7.4623,6.3422,4.896,3.7747,3.174,3.3526,4.2362,5.5294,6.9293,7.9882,8.5795
-28.5,115.5,8.2596,7.4381,6.4286,5.0237,3.9334,3.337,3.5645,4.4654,5.801,7.2024,8.093,8.5754
-27.5,115.5,8.2272,7.4479,6.5052,5.1288,4.079,3.4963,3.7454,4.6822,6.0684,7.3481,8.1838,8.5522
-26.5,115.5,8.184,7.4323,6.5244,5.2368,4.217,3.66,3.9278,4.9217,6.2834,7.4705,8.2286,8.5296
-25.5,115.5,8.1994,7.4858,6.5758,5.3652,4.367,3.8282,4.0961,5.1355,6.4718,7.548,8.2867,8.5586
-24.5,115.5,8.1058,7.4786,6.5753,5.4497,4.4837,3.9086,4.2317,5.292,6.623,7.5862,8.3114,8.5092
-23.5,115.5,7.9939,7.4448,6.5578,5.477,4.5869,4.0255,4.3716,5.4694,6.7409,7.6459,8.3297,8.4146
-22.5,115.5,7.848,7.3733,6.5426,5.5212,4.6531,4.0937,4.4599,5.5829,6.7858,7.6625,8.2903,8.3426
-21.5,115.5,7.5014,7.0846,6.312,5.3138,4.4563,3.9878,4.344,5.3921,6.505,7.4016,7.9718,8.0146
-20.5,115.5,7.6212,7.3212,6.5928,5.6174,4.6541,4.193,4.5816,5.6844,6.7483,7.6344,8.124,8.1439
-19.5,115.5,7.4155,7.1573,6.5918,5.7367,4.7263,4.2761,4.6846,5.7811,6.7733,7.6205,8.0719,7.9918
-18.5,115.5,7.1635,6.9857,6.563,5.8001,4.7954,4.2816,4.7191,5.8118,6.7262,7.5629,7.937,7.7546
-17.5,115.5,6.9967,6.8352,6.5158,5.8282,4.8739,4.3363,4.7945,5.8404,6.731,7.5209,7.8545,7.5614
-16.5,115.5,6.8604,6.7056,6.4262,5.8375,4.9198,4.4213,4.8797,5.8603,6.7339,7.4366,7.7148,7.3073
-15.5,115.5,6.7546,6.6264,6.4114,5.8531,4.9711,4.4832,4.9459,5.8908,6.7466,7.3846,7.5946,7.0841
-14.5,115.5,6.6528,6.5736,6.3787,5.875,5.0078,4.5492,4.9709,5.8994,6.7356,7.3351,7.4321,6.8059
-13.5,115.5,6.5074,6.4553,6.3307,5.8589,5.0885,4.6682,5.023,5.9134,6.7174,7.2638,7.2739,6.5623
-12.5,115.5,6.3444,6.4193,6.2201,5.8615,5.173,4.788,5.0906,5.9088,6.6806,7.157,7.069,6.3835
-11.5,115.5,6.1111,6.2671,6.1152,5.8368,5.2486,4.9402,5.2154,5.9705,6.69,7.0812,6.8906,6.205
-10.5,115.5,5.9028,5.9441,5.9827,5.8094,5.3496,5.0326,5.3268,6.029,6.6674,7.0013,6.6595,5.9988
-9.5,115.5,5.6527,5.7725,5.9294,5.8634,5.4022,5.1017,5.328,6.0134,6.6206,6.8722,6.5009,5.778
-8.5,115.5,5.2764,5.4341,5.5049,5.5327,5.1499,4.9303,5.0856,5.7214,6.3269,6.511,6.0806,5.225
-7.5,115.5,5.3261,5.5733,5.718,5.6854,5.46,5.2841,5.5762,6.2482,6.8023,6.8326,6.3079,5.167
-6.5,115.5,4.6289,4.8295,5.3266,5.4358,5.2694,5.0657,5.3453,6.0422,6.5659,6.4793,5.8505,4.4309
-5.5,115.5,4.4568,4.6145,5.1235,5.2411,5.1797,4.9846,5.2301,5.9789,6.3691,6.1908,5.5754,4.2041
